region_code,year,month,avg_temp,precipitation
4420025000,2021,01,-2.6,17.5
4420025000,2021,02,2.4,6.5
4420025000,2021,03,7.9,77.0
4420025000,2021,04,13.4,52.5
4420025000,2021,05,16.8,132.5
4420025000,2021,06,23.0,52.5
4420025000,2021,07,27.8,115.5
4420025000,2021,08,25.7,203.0
4420025000,2021,09,22.3,258.5
4420025000,2021,10,15.2,46.5
4420025000,2021,11,7.5,100.5
4420025000,2021,12,0.6,15.0
4420025000,2022,01,-2.8,0.0
4420025000,2022,02,-1.5,5.0
4420025000,2022,03,6.8,50.5
4420025000,2022,04,13.5,52.5
4420025000,2022,05,18.2,6.0
4420025000,2022,06,23.6,213.5
4420025000,2022,07,27.3,134.5
4420025000,2022,08,26.0,7.5
4420025000,2022,09,22.0,140.5
4420025000,2022,10,13.9,122.5
4420025000,2022,11,9.0,74.0
4420025000,2022,12,-3.1,18.0
4420025000,2023,01,-1.8,21.0
4420025000,2023,02,1.0,0.5
4420025000,2023,03,8.5,8.5
4420025000,2023,04,13.4,24.0
4420025000,2023,05,19.1,44.0
4420025000,2023,06,23.7,15.0
4420025000,2023,07,26.8,41.5
4420025000,2023,08,27.6,81.5
4420025000,2023,09,23.5,198.0
4420025000,2023,10,15.2,17.5
4420025000,2023,11,7.5,64.0
4420025000,2023,12,1.6,104.0
4420025000,2024,01,-0.3,33.5
4420025000,2024,02,3.6,137.5
4420025000,2024,03,6.7,29.5
4420025000,2024,04,15.5,51.0
4420025000,2024,05,18.1,142.5
4420025000,2024,06,24.0,6.0
4420025000,2024,07,27.4,596.0
4420025000,2024,08,29.5,91.0
4420025000,2024,09,26.0,262.5
4420025000,2024,10,16.3,110.5
4420025000,2024,11,9.2,55.0
4420025000,2024,12,0.8,13.0
4420025000,2025,01,-1.1,20.5
4420025000,2025,02,-1.7,13.5
4420025000,2025,03,7.3,35.0
4420025000,2025,04,13.1,69.0
4420025000,2025,05,17.6,86.0
4420025000,2025,06,23.9,118.0
4420025000,2025,07,28.6,111.5
4420025000,2025,08,28.2,45.5
4420025000,2025,09,23.5,8.5
4420025000,2025,10,16.4,150.0
4420025000,2025,11,7.9,15.5
4420025000,2025,12,1.3,33.0
5119000000,2021,01,-7.8,10.0
5119000000,2021,02,-2.6,3.0
5119000000,2021,03,2.6,103.5
5119000000,2021,04,6.6,133.0
5119000000,2021,05,10.9,158.5
5119000000,2021,06,15.5,110.5
5119000000,2021,07,19.9,214.5
5119000000,2021,08,18.1,298.0
5119000000,2021,09,14.1,216.0
5119000000,2021,10,9.5,104.5
5119000000,2021,11,2.4,44.0
5119000000,2021,12,-4.5,3.0
5119000000,2022,01,-6.7,3.0
5119000000,2022,02,-7.7,1.0
5119000000,2022,03,1.4,97.5
5119000000,2022,04,7.8,48.5
5119000000,2022,05,12.3,11.5
5119000000,2022,06,16.0,191.5
5119000000,2022,07,19.7,185.0
5119000000,2022,08,18.9,319.0
5119000000,2022,09,14.7,186.5
5119000000,2022,10,8.0,109.0
5119000000,2022,11,4.9,75.0
5119000000,2022,12,-8.0,0.5
5119000000,2023,01,-6.7,18.0
5119000000,2023,02,-3.3,15.0
5119000000,2023,03,4.2,29.0
5119000000,2023,04,7.2,45.0
5119000000,2023,05,12.6,129.5
5119000000,2023,06,16.9,269.5
5119000000,2023,07,20.6,286.5
5119000000,2023,08,20.2,363.5
5119000000,2023,09,16.0,238.0
5119000000,2023,10,9.0,28.5
5119000000,2023,11,2.2,58.0
5119000000,2023,12,-4.3,130.0
5119000000,2024,01,-5.9,23.5
5119000000,2024,02,-3.1,37.0
5119000000,2024,03,-0.5,75.5
5119000000,2024,04,9.8,63.0
5119000000,2024,05,12.5,79.0
5119000000,2024,06,17.8,124.0
5119000000,2024,07,20.3,352.5
5119000000,2024,08,21.3,158.5
5119000000,2024,09,17.7,321.0
5119000000,2024,10,10.1,182.5
5119000000,2024,11,3.7,24.5
5119000000,2024,12,-5.4,2.0
5119000000,2025,01,-6.9,0.0
5119000000,2025,02,-7.9,10.0
5119000000,2025,03,0.7,29.5
5119000000,2025,04,7.6,49.5
5119000000,2025,05,11.1,110.0
5119000000,2025,06,18.2,110.5
5119000000,2025,07,21.4,120.5
5119000000,2025,08,21.4,39.5
5119000000,2025,09,16.4,223.5
5119000000,2025,10,9.7,377.0
5119000000,2025,11,3.1,13.0
5119000000,2025,12,-3.9,12.5
4150010300,2021,01,-3.1,17.5
4150010300,2021,02,1.9,55.6
4150010300,2021,03,8.2,219.8
4150010300,2021,04,13.3,168.6
4150010300,2021,05,16.1,340.7
4150010300,2021,06,22.4,51.0
4150010300,2021,07,26.9,102.4
4150010300,2021,08,25.0,226.9
4150010300,2021,09,21.3,293.2
4150010300,2021,10,14.2,41.5
4150010300,2021,11,6.6,68.1
4150010300,2021,12,-0.6,6.0
4150010300,2022,01,-3.1,6.3
4150010300,2022,02,-1.8,4.0
4150010300,2022,03,6.9,88.0
4150010300,2022,04,13.6,41.5
4150010300,2022,05,18.1,5.5
4150010300,2022,06,22.7,268.5
4150010300,2022,07,26.4,222.0
4150010300,2022,08,25.0,548.0
4150010300,2022,09,20.8,167.0
4150010300,2022,10,12.8,91.2
4150010300,2022,11,8.0,40.8
4150010300,2022,12,-4.6,8.5
4150010300,2023,01,-2.9,41.5
4150010300,2023,02,1.3,0.6
4150010300,2023,03,8.9,5.0
4150010300,2023,04,12.9,57.4
4150010300,2023,05,18.4,142.5
4150010300,2023,06,22.6,157.4
4150010300,2023,07,25.4,478.2
4150010300,2023,08,26.1,220.0
4150010300,2023,09,22.0,161.5
4150010300,2023,10,13.2,48.5
4150010300,2023,11,5.9,98.5
4150010300,2023,12,-0.1,31.5
4150010300,2024,01,-1.2,23.0
4150010300,2024,02,3.0,83.0
4150010300,2024,03,6.1,34.5
4150010300,2024,04,15.4,65.0
4150010300,2024,05,17.7,105.5
4150010300,2024,06,23.2,172.4
4150010300,2024,07,25.5,572.1
4150010300,2024,08,27.8,190.3
4150010300,2024,09,24.0,346.2
4150010300,2024,10,14.6,187.1
4150010300,2024,11,8.1,76.0
4150010300,2024,12,-0.7,50.6
4150010300,2025,01,-2.1,54.1
4150010300,2025,02,-2.3,68.5
4150010300,2025,03,7.0,80.2
4150010300,2025,04,12.7,135.3
4150010300,2025,05,16.7,139.2
4150010300,2025,06,23.0,145.0
4150010300,2025,07,27.0,362.3
4150010300,2025,08,26.6,225.2
4150010300,2025,09,21.8,388.0
4150010300,2025,10,15.4,185.0
4150010300,2025,11,7.0,49.7
4150010300,2025,12,-0.2,91.7
4822034000,2021,01,1.8,21.4
4822034000,2021,02,5.3,59.9
4822034000,2021,03,10.1,205.5
4822034000,2021,04,14.0,171.5
4822034000,2021,05,17.5,229.5
4822034000,2021,06,22.1,183.0
4822034000,2021,07,26.6,453.0
4822034000,2021,08,26.5,496.7
4822034000,2021,09,22.8,165.5
4822034000,2021,10,17.0,17.0
4822034000,2021,11,9.5,58.5
4822034000,2021,12,3.7,8.3
4822034000,2022,01,1.2,0.3
4822034000,2022,02,1.9,0.0
4822034000,2022,03,9.2,131.1
4822034000,2022,04,14.0,153.2
4822034000,2022,05,18.3,2.5
4822034000,2022,06,22.2,157.4
4822034000,2022,07,26.5,178.2
4822034000,2022,08,26.5,199.5
4822034000,2022,09,22.4,182.0
4822034000,2022,10,16.1,11.7
4822034000,2022,11,11.3,43.3
4822034000,2022,12,1.5,17.3
4822034000,2023,01,1.5,76.6
4822034000,2023,02,4.6,38.1
4822034000,2023,03,10.5,71.0
4822034000,2023,04,13.9,118.0
4822034000,2023,05,17.6,293.0
4822034000,2023,06,22.4,295.8
4822034000,2023,07,25.7,580.5
4822034000,2023,08,27.6,334.7
4822034000,2023,09,24.1,350.5
4822034000,2023,10,16.0,63.5
4822034000,2023,11,9.8,101.5
4822034000,2023,12,4.7,127.5
4822034000,2024,01,2.9,39.0
4822034000,2024,02,6.1,203.5
4822034000,2024,03,8.4,175.5
4822034000,2024,04,14.9,200.5
4822034000,2024,05,18.2,162.7
4822034000,2024,06,22.2,228.5
4822034000,2024,07,26.3,417.5
4822034000,2024,08,28.8,69.0
4822034000,2024,09,26.4,362.7
4822034000,2024,10,18.6,214.8
4822034000,2024,11,11.4,111.6
4822034000,2024,12,3.4,1.5
4822034000,2025,01,1.3,9.0
4822034000,2025,02,1.2,91.5
4822034000,2025,03,8.4,106.0
4822034000,2025,04,13.2,149.0
4822034000,2025,05,17.2,212.0
4822034000,2025,06,22.6,204.6
4822034000,2025,07,27.9,170.5
4822034000,2025,08,28.1,281.0
4822034000,2025,09,25.4,76.0
4822034000,2025,10,19.4,144.0
4822034000,2025,11,10.6,135.5
4822034000,2025,12,5.0,183.5
4374525000,2021,01,NA,NA
4374525000,2021,02,NA,NA
4374525000,2021,03,NA,NA
4374525000,2021,04,NA,NA
4374525000,2021,05,NA,NA
4374525000,2021,06,NA,NA
4374525000,2021,07,NA,NA
4374525000,2021,08,NA,NA
4374525000,2021,09,NA,NA
4374525000,2021,10,NA,NA
4374525000,2021,11,NA,NA
4374525000,2021,12,NA,NA
4374525000,2022,01,NA,NA
4374525000,2022,02,NA,NA
4374525000,2022,03,NA,NA
4374525000,2022,04,NA,NA
4374525000,2022,05,NA,NA
4374525000,2022,06,NA,NA
4374525000,2022,07,NA,NA
4374525000,2022,08,NA,NA
4374525000,2022,09,NA,NA
4374525000,2022,10,NA,NA
4374525000,2022,11,NA,NA
4374525000,2022,12,NA,NA
4374525000,2023,01,NA,NA
4374525000,2023,02,NA,NA
4374525000,2023,03,NA,NA
4374525000,2023,04,NA,NA
4374525000,2023,05,NA,NA
4374525000,2023,06,NA,NA
4374525000,2023,07,NA,NA
4374525000,2023,08,NA,NA
4374525000,2023,09,NA,NA
4374525000,2023,10,NA,NA
4374525000,2023,11,NA,NA
4374525000,2023,12,NA,NA
4374525000,2024,01,NA,NA
4374525000,2024,02,NA,NA
4374525000,2024,03,NA,NA
4374525000,2024,04,NA,NA
4374525000,2024,05,NA,NA
4374525000,2024,06,NA,NA
4374525000,2024,07,NA,NA
4374525000,2024,08,NA,NA
4374525000,2024,09,NA,NA
4374525000,2024,10,NA,NA
4374525000,2024,11,NA,NA
4374525000,2024,12,NA,NA
4374525000,2025,01,NA,NA
4374525000,2025,02,NA,NA
4374525000,2025,03,NA,NA
4374525000,2025,04,NA,NA
4374525000,2025,05,NA,NA
4374525000,2025,06,NA,NA
4374525000,2025,07,NA,NA
4374525000,2025,08,NA,NA
4374525000,2025,09,NA,NA
4374525000,2025,10,NA,NA
4374525000,2025,11,NA,NA
4374525000,2025,12,NA,NA
4163031000,2021,01,-5.1,9.5
4163031000,2021,02,0.5,4.0
4163031000,2021,03,7.3,105.0
4163031000,2021,04,12.6,93.5
4163031000,2021,05,16.0,204.0
4163031000,2021,06,21.9,55.0
4163031000,2021,07,26.9,105.0
4163031000,2021,08,24.6,154.0
4163031000,2021,09,20.9,88.5
4163031000,2021,10,13.5,61.5
4163031000,2021,11,5.5,60.0
4163031000,2021,12,-1.9,5.5
4163031000,2022,01,-5.4,2.0
4163031000,2022,02,-4.0,6.5
4163031000,2022,03,5.7,80.0
4163031000,2022,04,13.1,10.0
4163031000,2022,05,17.2,2.0
4163031000,2022,06,22.0,500.5
4163031000,2022,07,26.2,307.5
4163031000,2022,08,24.8,458.5
4163031000,2022,09,20.0,187.5
4163031000,2022,10,11.9,122.5
4163031000,2022,11,7.1,77.0
4163031000,2022,12,-5.9,6.5
4163031000,2023,01,-4.6,0.0
4163031000,2023,02,-0.4,0.0
4163031000,2023,03,6.8,14.5
4163031000,2023,04,11.9,100.0
4163031000,2023,05,17.7,143.5
4163031000,2023,06,22.2,179.5
4163031000,2023,07,25.8,333.5
4163031000,2023,08,25.9,255.5
4163031000,2023,09,21.9,60.0
4163031000,2023,10,12.8,34.5
4163031000,2023,11,4.9,83.5
4163031000,2023,12,-1.1,77.5
4163031000,2024,01,-2.8,12.0
4163031000,2024,02,1.9,49.5
4163031000,2024,03,4.8,37.0
4163031000,2024,04,14.6,22.0
4163031000,2024,05,17.0,119.0
4163031000,2024,06,22.8,94.0
4163031000,2024,07,26.0,604.5
4163031000,2024,08,27.9,206.5
4163031000,2024,09,23.5,139.0
4163031000,2024,10,14.0,55.5
4163031000,2024,11,7.0,35.5
4163031000,2024,12,-2.8,6.0
4163031000,2025,01,-3.9,14.0
4163031000,2025,02,-1.1,3.5
4163031000,2025,03,5.3,36.5
4163031000,2025,04,11.5,108.5
4163031000,2025,05,16.4,92.0
4163031000,2025,06,22.6,208.5
4163031000,2025,07,27.2,222.0
4163031000,2025,08,26.7,293.0
4163031000,2025,09,21.7,247.5
4163031000,2025,10,14.7,210.5
4163031000,2025,11,5.9,16.0
4163031000,2025,12,-1.3,38.0
4374040000,2021,01,NA,15.0
4374040000,2021,02,NA,10.0
4374040000,2021,03,NA,92.5
4374040000,2021,04,NA,59.5
4374040000,2021,05,NA,143.5
4374040000,2021,06,NA,66.0
4374040000,2021,07,NA,222.5
4374040000,2021,08,NA,282.0
4374040000,2021,09,NA,158.5
4374040000,2021,10,NA,33.0
4374040000,2021,11,NA,32.0
4374040000,2021,12,NA,2.0
4374040000,2022,01,NA,0.5
4374040000,2022,02,NA,1.5
4374040000,2022,03,NA,61.5
4374040000,2022,04,NA,58.5
4374040000,2022,05,NA,3.0
4374040000,2022,06,NA,88.5
4374040000,2022,07,NA,164.0
4374040000,2022,08,NA,269.5
4374040000,2022,09,NA,68.0
4374040000,2022,10,NA,68.5
4374040000,2022,11,NA,43.0
4374040000,2022,12,NA,11.5
4374040000,2023,01,NA,22.5
4374040000,2023,02,NA,7.0
4374040000,2023,03,NA,28.5
4374040000,2023,04,NA,45.5
4374040000,2023,05,NA,185.0
4374040000,2023,06,NA,147.5
4374040000,2023,07,NA,476.5
4374040000,2023,08,NA,237.5
4374040000,2023,09,NA,167.0
4374040000,2023,10,NA,8.0
4374040000,2023,11,NA,48.0
4374040000,2023,12,NA,107.0
4374040000,2024,01,NA,39.0
4374040000,2024,02,NA,79.5
4374040000,2024,03,NA,61.0
4374040000,2024,04,NA,42.0
4374040000,2024,05,NA,79.0
4374040000,2024,06,NA,107.0
4374040000,2024,07,NA,468.0
4374040000,2024,08,NA,8.5
4374040000,2024,09,NA,207.0
4374040000,2024,10,NA,68.0
4374040000,2024,11,NA,27.5
4374040000,2024,12,NA,6.0
4374040000,2025,01,NA,10.5
4374040000,2025,02,NA,10.0
4374040000,2025,03,NA,41.0
4374040000,2025,04,NA,42.5
4374040000,2025,05,NA,117.5
4374040000,2025,06,NA,241.0
4374040000,2025,07,NA,252.0
4374040000,2025,08,NA,101.5
4374040000,2025,09,NA,221.0
4374040000,2025,10,NA,187.0
4374040000,2025,11,NA,22.0
4374040000,2025,12,NA,23.5
4725033000,2021,01,NA,NA
4725033000,2021,02,NA,NA
4725033000,2021,03,NA,NA
4725033000,2021,04,NA,NA
4725033000,2021,05,NA,NA
4725033000,2021,06,NA,NA
4725033000,2021,07,NA,NA
4725033000,2021,08,NA,NA
4725033000,2021,09,NA,NA
4725033000,2021,10,NA,NA
4725033000,2021,11,NA,NA
4725033000,2021,12,NA,NA
4725033000,2022,01,NA,NA
4725033000,2022,02,NA,NA
4725033000,2022,03,NA,NA
4725033000,2022,04,NA,NA
4725033000,2022,05,NA,NA
4725033000,2022,06,NA,NA
4725033000,2022,07,NA,NA
4725033000,2022,08,NA,NA
4725033000,2022,09,NA,NA
4725033000,2022,10,NA,NA
4725033000,2022,11,NA,NA
4725033000,2022,12,NA,NA
4725033000,2023,01,NA,NA
4725033000,2023,02,NA,NA
4725033000,2023,03,NA,NA
4725033000,2023,04,NA,NA
4725033000,2023,05,NA,NA
4725033000,2023,06,NA,NA
4725033000,2023,07,NA,NA
4725033000,2023,08,NA,NA
4725033000,2023,09,NA,NA
4725033000,2023,10,NA,NA
4725033000,2023,11,NA,NA
4725033000,2023,12,NA,NA
4725033000,2024,01,NA,NA
4725033000,2024,02,NA,NA
4725033000,2024,03,NA,NA
4725033000,2024,04,NA,NA
4725033000,2024,05,NA,NA
4725033000,2024,06,NA,NA
4725033000,2024,07,NA,NA
4725033000,2024,08,NA,NA
4725033000,2024,09,NA,NA
4725033000,2024,10,NA,NA
4725033000,2024,11,3.2,0.0
4725033000,2024,12,0.1,0.5
4725033000,2025,01,-1.5,9.0
4725033000,2025,02,-1.1,5.0
4725033000,2025,03,7.4,35.0
4725033000,2025,04,13.6,60.5
4725033000,2025,05,17.4,138.0
4725033000,2025,06,23.8,186.5
4725033000,2025,07,27.5,174.5
4725033000,2025,08,27.9,88.0
4725033000,2025,09,23.3,103.5
4725033000,2025,10,16.6,121.5
4725033000,2025,11,6.9,17.0
4725033000,2025,12,0.5,8.5
1217043000,2021,01,2.6,33.5
1217043000,2021,02,5.7,36.0
1217043000,2021,03,10.7,130.0
1217043000,2021,04,14.9,35.0
1217043000,2021,05,18.7,92.5
1217043000,2021,06,23.8,139.0
1217043000,2021,07,27.4,284.5
1217043000,2021,08,26.7,304.5
1217043000,2021,09,23.5,102.0
1217043000,2021,10,17.3,25.0
1217043000,2021,11,10.4,63.5
1217043000,2021,12,4.6,5.0
1217043000,2022,01,2.3,0.5
1217043000,2022,02,2.5,0.0
1217043000,2022,03,9.5,85.0
1217043000,2022,04,14.0,52.0
1217043000,2022,05,17.6,18.5
1217043000,2022,06,23.0,100.5
1217043000,2022,07,26.1,172.0
1217043000,2022,08,25.8,87.5
1217043000,2022,09,21.7,105.0
1217043000,2022,10,14.4,44.5
1217043000,2022,11,10.4,34.0
1217043000,2022,12,0.7,24.0
1217043000,2023,01,1.2,43.5
1217043000,2023,02,3.4,21.0
1217043000,2023,03,9.6,25.5
1217043000,2023,04,13.4,70.0
1217043000,2023,05,18.2,211.0
1217043000,2023,06,22.5,229.0
1217043000,2023,07,25.8,624.0
1217043000,2023,08,26.6,226.0
1217043000,2023,09,22.9,114.5
1217043000,2023,10,15.1,16.0
1217043000,2023,11,9.3,72.0
1217043000,2023,12,4.5,72.0
1217043000,2024,01,2.8,48.0
1217043000,2024,02,5.9,110.5
1217043000,2024,03,7.7,72.5
1217043000,2024,04,15.3,92.5
1217043000,2024,05,17.9,101.0
1217043000,2024,06,22.6,139.0
1217043000,2024,07,26.3,237.0
1217043000,2024,08,27.5,119.5
1217043000,2024,09,25.1,298.0
1217043000,2024,10,12.6,123.0
1217043000,2024,11,8.1,60.3
1217043000,2024,12,2.1,43.5
1217043000,2025,01,-0.1,167.8
1217043000,2025,02,-0.2,151.1
1217043000,2025,03,7.4,272.8
1217043000,2025,04,12.4,371.2
1217043000,2025,05,16.5,95.2
1217043000,2025,06,22.6,495.3
1217043000,2025,07,27.2,445.9
1217043000,2025,08,26.7,452.1
1217043000,2025,09,23.5,532.3
1217043000,2025,10,17.2,457.5
1217043000,2025,11,8.4,277.3
1217043000,2025,12,3.0,162.9
4423032000,2021,01,-2.1,24.5
4423032000,2021,02,2.3,9.5
4423032000,2021,03,8.2,108.0
4423032000,2021,04,13.3,41.5
4423032000,2021,05,16.9,145.5
4423032000,2021,06,22.8,79.5
4423032000,2021,07,26.8,227.5
4423032000,2021,08,25.3,121.0
4423032000,2021,09,21.9,205.5
4423032000,2021,10,14.6,37.5
4423032000,2021,11,7.4,54.5
4423032000,2021,12,0.8,5.5
4423032000,2022,01,-2.1,3.5
4423032000,2022,02,-1.3,2.5
4423032000,2022,03,6.8,85.0
4423032000,2022,04,13.0,68.0
4423032000,2022,05,17.9,6.5
4423032000,2022,06,23.5,140.0
4423032000,2022,07,26.5,133.0
4423032000,2022,08,25.5,462.5
4423032000,2022,09,21.3,103.5
4423032000,2022,10,13.4,104.5
4423032000,2022,11,8.6,53.0
4423032000,2022,12,-2.2,15.0
4423032000,2023,01,-1.3,26.5
4423032000,2023,02,1.2,5.5
4423032000,2023,03,8.1,20.5
4423032000,2023,04,13.1,54.0
4423032000,2023,05,18.8,258.5
4423032000,2023,06,23.5,119.0
4423032000,2023,07,26.2,769.0
4423032000,2023,08,27.1,292.5
4423032000,2023,09,22.9,229.5
4423032000,2023,10,14.1,14.5
4423032000,2023,11,7.2,56.5
4423032000,2023,12,2.0,114.5
4423032000,2024,01,0.3,40.5
4423032000,2024,02,4.0,114.0
4423032000,2024,03,6.4,56.0
4423032000,2024,04,15.3,48.0
4423032000,2024,05,18.2,160.5
4423032000,2024,06,23.6,74.0
4423032000,2024,07,26.7,674.5
4423032000,2024,08,28.5,39.5
4423032000,2024,09,25.4,306.0
4423032000,2024,10,15.7,93.5
4423032000,2024,11,9.0,39.0
4423032000,2024,12,0.8,14.5
4423032000,2025,01,-1.1,16.0
4423032000,2025,02,-1.4,10.0
4423032000,2025,03,6.9,42.5
4423032000,2025,04,12.6,82.0
4423032000,2025,05,17.4,84.5
4423032000,2025,06,23.6,294.0
4423032000,2025,07,27.7,332.0
4423032000,2025,08,27.4,126.0
4423032000,2025,09,23.2,463.0
4423032000,2025,10,16.9,181.0
4423032000,2025,11,7.6,17.0
4423032000,2025,12,1.6,35.0
5176036000,2021,01,-6.9,5.5
5176036000,2021,02,-1.2,2.0
5176036000,2021,03,4.1,81.0
5176036000,2021,04,8.8,94.0
5176036000,2021,05,13.0,172.0
5176036000,2021,06,18.5,97.0
5176036000,2021,07,23.1,109.0
5176036000,2021,08,21.1,164.0
5176036000,2021,09,17.2,141.5
5176036000,2021,10,10.6,52.0
5176036000,2021,11,3.3,29.0
5176036000,2021,12,-3.0,3.5
5176036000,2022,01,-6.4,0.5
5176036000,2022,02,-5.5,1.0
5176036000,2022,03,3.3,68.5
5176036000,2022,04,10.1,48.5
5176036000,2022,05,14.4,8.0
5176036000,2022,06,18.9,236.0
5176036000,2022,07,23.1,188.5
5176036000,2022,08,22.1,512.0
5176036000,2022,09,16.6,161.5
5176036000,2022,10,9.4,124.5
5176036000,2022,11,4.7,49.5
5176036000,2022,12,-7.2,0.5
5176036000,2023,01,-6.4,8.0
5176036000,2023,02,-2.2,6.0
5176036000,2023,03,4.8,12.5
5176036000,2023,04,9.3,56.5
5176036000,2023,05,14.6,108.0
5176036000,2023,06,19.5,233.5
5176036000,2023,07,23.2,270.0
5176036000,2023,08,23.1,235.5
5176036000,2023,09,18.7,162.0
5176036000,2023,10,9.5,32.5
5176036000,2023,11,3.4,50.0
5176036000,2023,12,-3.5,73.5
5176036000,2024,01,-5.2,23.5
5176036000,2024,02,-2.0,86.0
5176036000,2024,03,2.1,49.5
5176036000,2024,04,11.0,41.0
5176036000,2024,05,14.3,58.0
5176036000,2024,06,19.9,122.0
5176036000,2024,07,23.4,281.0
5176036000,2024,08,24.7,48.5
5176036000,2024,09,20.2,167.0
5176036000,2024,10,11.4,116.5
5176036000,2024,11,4.8,23.0
5176036000,2024,12,-3.5,1.0
5176036000,2025,01,-6.1,6.5
5176036000,2025,02,-5.9,8.0
5176036000,2025,03,2.4,62.5
5176036000,2025,04,9.7,58.0
5176036000,2025,05,13.2,95.0
5176036000,2025,06,20.4,99.5
5176036000,2025,07,24.3,163.5
5176036000,2025,08,24.3,91.5
5176036000,2025,09,18.6,313.5
5176036000,2025,10,12.3,192.0
5176036000,2025,11,3.9,11.0
5176036000,2025,12,-1.8,26.0
5117011200,2021,01,1.0,2.5
5117011200,2021,02,5.4,1.5
5117011200,2021,03,9.7,124.5
5117011200,2021,04,13.5,98.0
5117011200,2021,05,17.3,123.0
5117011200,2021,06,21.2,41.5
5117011200,2021,07,25.9,113.5
5117011200,2021,08,24.6,427.5
5117011200,2021,09,21.4,209.5
5117011200,2021,10,16.1,184.5
5117011200,2021,11,10.4,8.0
5117011200,2021,12,4.4,22.5
5117011200,2022,01,1.7,9.0
5117011200,2022,02,2.3,0.5
5117011200,2022,03,8.4,108.0
5117011200,2022,04,14.9,46.5
5117011200,2022,05,19.1,5.5
5117011200,2022,06,22.1,115.5
5117011200,2022,07,25.2,153.0
5117011200,2022,08,25.2,232.0
5117011200,2022,09,20.9,120.5
5117011200,2022,10,14.6,279.5
5117011200,2022,11,11.6,65.5
5117011200,2022,12,1.7,0.0
5117011200,2023,01,2.0,73.0
5117011200,2023,02,4.1,72.0
5117011200,2023,03,10.5,10.5
5117011200,2023,04,14.5,13.0
5117011200,2023,05,18.2,81.0
5117011200,2023,06,22.7,110.5
5117011200,2023,07,26.1,89.0
5117011200,2023,08,25.9,387.0
5117011200,2023,09,22.2,288.5
5117011200,2023,10,16.1,31.0
5117011200,2023,11,10.3,80.0
5117011200,2023,12,3.9,226.0
5117011200,2024,01,2.3,63.0
5117011200,2024,02,3.8,190.0
5117011200,2024,03,7.3,58.5
5117011200,2024,04,15.3,36.5
5117011200,2024,05,18.8,50.5
5117011200,2024,06,23.2,83.0
5117011200,2024,07,27.0,126.5
5117011200,2024,08,27.8,57.5
5117011200,2024,09,23.1,488.5
5117011200,2024,10,16.9,109.0
5117011200,2024,11,11.7,51.5
5117011200,2024,12,4.5,10.5
5117011200,2025,01,2.4,21.5
5117011200,2025,02,2.4,0.0
5117011200,2025,03,8.4,93.0
5117011200,2025,04,13.7,23.5
5117011200,2025,05,17.7,37.0
5117011200,2025,06,23.8,16.0
5117011200,2025,07,28.4,117.0
5117011200,2025,08,28.5,19.5
5117011200,2025,09,23.5,209.0
5117011200,2025,10,16.7,471.0
5117011200,2025,11,11.0,20.0
5117011200,2025,12,5.6,10.5
5121011000,2021,01,-1.2,12.5
5121011000,2021,02,3.2,2.0
5121011000,2021,03,7.8,115.5
5121011000,2021,04,12.2,106.5
5121011000,2021,05,16.2,169.5
5121011000,2021,06,19.9,54.0
5121011000,2021,07,25.0,152.0
5121011000,2021,08,23.8,300.5
5121011000,2021,09,20.4,177.0
5121011000,2021,10,15.0,214.0
5121011000,2021,11,9.4,14.0
5121011000,2021,12,2.4,53.0
5121011000,2022,01,-0.9,4.0
5121011000,2022,02,0.3,31.0
5121011000,2022,03,6.9,96.0
5121011000,2022,04,13.5,49.5
5121011000,2022,05,17.8,10.0
5121011000,2022,06,20.6,225.5
5121011000,2022,07,24.0,212.0
5121011000,2022,08,24.1,367.5
5121011000,2022,09,19.5,274.5
5121011000,2022,10,13.2,415.0
5121011000,2022,11,10.4,42.0
5121011000,2022,12,-0.3,0.0
5121011000,2023,01,-0.5,98.5
5121011000,2023,02,2.3,17.5
5121011000,2023,03,8.8,4.0
5121011000,2023,04,12.3,54.0
5121011000,2023,05,16.5,70.5
5121011000,2023,06,21.3,191.5
5121011000,2023,07,25.0,97.5
5121011000,2023,08,24.3,520.0
5121011000,2023,09,21.1,199.0
5121011000,2023,10,15.3,55.0
5121011000,2023,11,8.4,75.0
5121011000,2023,12,1.6,172.5
5121011000,2024,01,0.2,16.0
5121011000,2024,02,1.8,118.5
5121011000,2024,03,5.5,58.0
5121011000,2024,04,13.4,72.0
5121011000,2024,05,17.1,87.0
5121011000,2024,06,21.7,135.5
5121011000,2024,07,26.1,128.0
5121011000,2024,08,26.8,65.5
5121011000,2024,09,21.6,525.0
5121011000,2024,10,15.4,173.0
5121011000,2024,11,10.1,32.5
5121011000,2024,12,2.3,3.5
5121011000,2025,01,0.4,8.5
5121011000,2025,02,0.4,0.0
5121011000,2025,03,6.2,95.0
5121011000,2025,04,11.3,40.0
5121011000,2025,05,15.9,62.0
5121011000,2025,06,22.4,26.5
5121011000,2025,07,26.3,183.0
5121011000,2025,08,26.6,76.0
5121011000,2025,09,21.5,403.0
5121011000,2025,10,14.8,521.5
5121011000,2025,11,9.1,20.0
5121011000,2025,12,3.1,15.5
5175025000,2021,01,-3.5,10.0
5175025000,2021,02,1.8,3.5
5175025000,2021,03,8.3,95.0
5175025000,2021,04,12.7,88.0
5175025000,2021,05,15.9,135.0
5175025000,2021,06,21.6,139.5
5175025000,2021,07,26.0,127.0
