region_code,region_name,instl_la,instl_lo,pH,organic_matter,available_p,k,ca,mg,ec,annual_mean_temp,growing_temp,temp_seasonality,annual_precip,temp_raw_09001,temp_raw_09011,temp_raw_07001,temp_raw_03001,temp_raw_04009,pH_outlier,pH_impute_method,pH_impute_source,organic_matter_outlier,organic_matter_impute_method,organic_matter_impute_source,available_p_outlier,available_p_impute_method,available_p_impute_source,k_outlier,k_impute_method,k_impute_source,ca_outlier,ca_impute_method,ca_impute_source,mg_outlier,mg_impute_method,mg_impute_source,ec_outlier,ec_impute_method,ec_impute_source,temp_raw_09001_outlier,temp_raw_09001_impute_method,temp_raw_09001_impute_source,temp_raw_09011_outlier,temp_raw_09011_impute_method,temp_raw_09011_impute_source,temp_raw_07001_outlier,temp_raw_07001_impute_method,temp_raw_07001_impute_source,temp_raw_03001_outlier,temp_raw_03001_impute_method,temp_raw_03001_impute_source,temp_raw_04009_outlier,temp_raw_04009_impute_method,temp_raw_04009_impute_source,available_p_score_09001,organic_matter_score_09001,ph_score_09001,k_score_09001,ca_score_09001,mg_score_09001,subsoil_texture,subsoil_texture_score_09001,subsoil_texture_missing_09001,slope_pct,slope_pct_score_09001,slope_pct_missing_09001,soil_score_total_09001,soil_score_total_09001_missing,available_p_score_09011,organic_matter_score_09011,ph_score_09011,k_score_09011,ca_score_09011,mg_score_09011,subsoil_texture_score_09011,subsoil_texture_missing_09011,slope_pct_score_09011,slope_pct_missing_09011,soil_score_total_09011,soil_score_total_09011_missing,ph_score_07001,organic_matter_score_07001,available_p_score_07001,k_score_07001,ca_score_07001,mg_score_07001,ec_score_07001,slope_pct_score_07001,slope_pct_missing_07001,soil_score_total_07001,soil_score_total_07001_missing,ph_score_03001,organic_matter_score_03001,available_p_score_03001,k_score_03001,ca_score_03001,mg_score_03001,ec_score_03001,slope_pct_score_03001,slope_pct_missing_03001,gravel_pct,gravel_pct_score_03001,gravel_pct_missing_03001,soil_score_total_03001,soil_score_total_03001_missing,ph_score_04009,organic_matter_score_04009,available_p_score_04009,k_score_04009,ca_score_04009,mg_score_04009,ec_score_04009,slope_pct_score_04009,slope_pct_missing_04009,soil_score_total_04009,soil_score_total_04009_missing,pH_missing,organic_matter_missing,available_p_missing,k_missing,ca_missing,mg_missing,ec_missing,temp_09001_사과_score,temp_09001_사과_missing,temp_grade_09001_사과_score,total_score_09001_사과_weighted_mean,total_score_09001_사과_missing,total_score_09001_사과,total_score_09001_사과_mlcm_flat,limiting_factor_09001_사과,temp_09011_배_score,temp_09011_배_missing,total_score_09011_배_weighted_mean,total_score_09011_배_missing,total_score_09011_배,total_score_09011_배_mlcm_flat,limiting_factor_09011_배,temp_07001_상추_score,temp_07001_상추_missing,total_score_07001_상추_weighted_mean,total_score_07001_상추_missing,total_score_07001_상추,total_score_07001_상추_mlcm_flat,limiting_factor_07001_상추,temp_03001_감자_score,temp_03001_감자_missing,total_score_03001_감자_weighted_mean,total_score_03001_감자_missing,total_score_03001_감자,total_score_03001_감자_mlcm_flat,limiting_factor_03001_감자,temp_04009_오이_score,temp_04009_오이_missing,total_score_04009_오이_weighted_mean,total_score_04009_오이_missing,total_score_04009_오이,total_score_04009_오이_mlcm_flat,limiting_factor_04009_오이,total_score_09001_사과_percentile,total_score_09011_배_percentile,total_score_07001_상추_percentile,total_score_03001_감자_percentile,total_score_04009_오이_percentile
5176036000,강원특별자치도 평창군 진부면,37.6700556861615,128.5943015068459,5.925,18.569,566.593,0.82,6.149,1.843,0.375,9.608333333333333,18.416666666666668,11.082784219707884,1127.0,17.54285714285714,17.54285714285714,13.45,11.424999999999999,18.416666666666668,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,5.6,37.2,90.2,38.9,90.3,100.0,2,100.0,False,2.0,100.0,False,70.3,False,5.6,37.2,90.2,38.9,90.3,100.0,75.0,False,100.0,False,67.2,False,8.2,90.5,23.9,30.2,100.0,82.3,100.0,100.0,False,66.9,False,100.0,90.5,11.4,23.6,52.1,100.0,100.0,100.0,False,100.0,0.0,False,64.2,False,92.8,90.5,48.7,88.2,90.3,100.0,100.0,100.0,False,88.8,False,False,False,False,False,False,False,False,92.3,False,100.0,79.1,False,70.3,5.6,available_p_score,71.3,False,68.8,False,67.2,5.6,available_p_score,73.1,False,69.4,False,66.9,8.2,ph_score,39.0,False,54.1,False,39.0,0.0,기온,79.5,False,85.1,False,79.5,48.7,기온,49.7,50.3,53.0,4.7,71.0
5117011200,강원특별자치도 동해시 북평동,37.4852015839046,129.1188242164255,6.142,25.172,576.368,0.95,9.161,1.935,0.62,15.174999999999999,22.599999999999998,9.479367546989044,1038.0,21.75714285714286,21.75714285714286,17.9,15.899999999999999,22.599999999999998,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,4.5,100.0,100.0,20.4,8.1,100.0,2,100.0,False,2.0,100.0,False,66.6,False,4.5,100.0,100.0,20.4,8.1,100.0,75.0,False,100.0,False,63.5,False,30.6,100.0,21.9,15.8,18.3,90.9,100.0,100.0,False,59.7,False,100.0,100.0,10.2,11.8,4.1,100.0,100.0,100.0,False,15.0,100.0,False,69.6,False,100.0,100.0,43.8,33.3,8.1,100.0,100.0,100.0,False,73.2,False,False,False,False,False,False,False,False,100.0,False,3.7,80.0,False,66.6,4.5,available_p_score,100.0,False,78.1,False,63.5,4.5,available_p_score,85.5,False,70.0,False,59.7,15.8,k_score,100.0,False,81.8,False,69.6,4.1,ca_score,89.5,False,79.7,False,73.2,8.1,ca_score,39.3,41.0,32.7,40.7,47.3
5121011000,강원특별자치도 속초시 대포동,38.1691946504317,128.5997099208545,5.543,21.978,290.348,0.41,1.35,1.0,0.21,13.166666666666666,20.666666666666668,9.599463368839789,1451.0,19.82857142857143,19.82857142857143,15.875,13.95,20.666666666666668,False,measured,,False,measured,,False,measured,,False,measured,,True,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,100.0,83.1,18.0,100.0,4.2,33.3,2,100.0,False,30.0,15.3,False,56.7,False,100.0,83.1,18.0,100.0,4.2,33.3,75.0,False,0.0,False,51.7,False,0.0,100.0,100.0,100.0,0.0,11.9,100.0,0.0,False,51.5,False,100.0,100.0,100.0,46.0,8.2,33.3,100.0,0.0,False,15.0,100.0,False,65.3,False,68.7,100.0,31.8,16.6,4.2,33.3,100.0,0.0,False,44.3,False,False,False,False,False,False,False,False,100.0,False,63.8,74.0,False,56.7,4.2,ca_score,100.0,False,71.0,False,51.7,0.0,slope_pct_score,80.3,False,63.0,False,51.5,0.0,ph_score,92.7,False,76.3,False,65.3,0.0,slope_pct_score,85.2,False,60.7,False,44.3,0.0,slope_pct_score,20.0,20.0,19.3,31.3,7.3
5175025000,강원특별자치도 영월군 영월읍,37.1676363036401,128.4771644502047,6.159,25.471,565.171,0.867,11.728,3.599,0.58,12.666666666666666,21.283333333333335,10.854687578380247,607.5,20.485714285714288,20.485714285714288,16.75,14.675,21.283333333333335,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,5.7,100.0,100.0,30.6,0.0,0.0,6,50.0,False,30.0,15.3,False,37.7,False,5.7,100.0,100.0,30.6,0.0,0.0,50.0,False,0.0,False,35.8,False,33.5,100.0,24.2,24.0,0.0,9.1,100.0,0.0,False,36.3,False,100.0,100.0,11.6,18.7,0.0,0.0,100.0,0.0,False,100.0,0.0,False,36.7,False,100.0,100.0,49.5,53.1,0.0,0.0,100.0,0.0,False,50.3,False,False,False,False,False,False,False,False,100.0,False,27.1,62.6,False,37.7,0.0,ca_score,100.0,False,61.5,False,35.8,0.0,ca_score,82.6,False,54.8,False,36.3,0.0,ca_score,100.0,False,62.0,False,36.7,0.0,ca_score,86.6,False,64.8,False,50.3,0.0,ca_score,1.3,4.7,7.3,3.3,8.7
5219025000,전북특별자치도 남원시 운봉읍,35.4385122998086,127.5284342232906,5.628,27.339,285.384,,,,,11.908333333333333,19.98333333333333,10.289046102383335,1554.0,19.314285714285713,19.314285714285713,15.875,13.475,19.98333333333333,False,measured,,False,measured,,False,measured,,False,missing,,False,missing,,False,missing,,False,missing,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,100.0,100.0,28.4,,,,4,75.0,False,7.0,100.0,False,80.7,True,100.0,100.0,28.4,,,,100.0,False,100.0,False,85.7,True,0.0,100.0,100.0,,,,,100.0,False,75.0,True,100.0,100.0,100.0,,,,,100.0,False,100.0,0.0,False,80.0,True,78.2,100.0,30.4,,,,,100.0,False,77.2,True,False,False,False,True,True,True,True,100.0,False,87.0,88.4,True,80.7,28.4,ph_score,100.0,False,91.4,True,85.7,28.4,ph_score,80.3,False,77.1,True,75.0,0.0,ph_score,89.6,False,83.8,True,80.0,0.0,gravel_pct_score,83.6,False,79.8,True,77.2,30.4,available_p_score,79.3,84.7,76.0,66.7,62.7
1278031000,전남광주통합특별시 강진군 군동면,34.6438126,126.7900304,,,,,,,,15.083333333333334,22.516666666666666,9.651738734863299,1461.0,21.942857142857143,21.942857142857143,18.675,15.725000000000001,22.516666666666666,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,,,,,,,6,50.0,False,15.0,100.0,False,75.0,True,,,,,,,50.0,False,25.7,False,37.8,True,,,,,,,,25.7,False,25.7,True,,,,,,,,25.7,False,35.0,100.0,False,62.8,True,,,,,,,,25.7,False,25.7,True,True,True,True,True,True,True,True,100.0,False,1.5,85.0,True,75.0,50.0,subsoil_texture_score,94.2,False,60.4,True,37.8,25.7,slope_pct_score,87.3,False,50.3,True,25.7,25.7,slope_pct_score,100.0,False,77.7,True,62.8,25.7,slope_pct_score,89.4,False,51.2,True,25.7,25.7,slope_pct_score,66.0,6.3,4.0,25.3,4.0
4713000000,경상북도 경주시,35.8671720750071,129.2252734048129,5.922,25.373,464.897,1.24,8.795,1.91,0.54,14.766666666666666,22.566666666666666,9.865950014923534,959.0,21.771428571428572,21.771428571428572,18.1,16.225,22.566666666666666,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,19.4,100.0,90.0,0.7,11.4,100.0,4,75.0,False,2.0,100.0,False,62.1,False,19.4,100.0,90.0,0.7,11.4,100.0,100.0,False,100.0,False,65.2,False,8.0,100.0,72.1,0.0,23.3,89.0,100.0,100.0,False,61.6,False,100.0,100.0,30.3,0.0,7.0,100.0,100.0,100.0,False,100.0,0.0,False,59.7,False,92.7,100.0,100.0,5.9,11.4,100.0,100.0,100.0,False,76.2,False,False,False,False,False,False,False,False,100.0,False,3.5,77.3,False,62.1,0.7,k_score,100.0,False,79.1,False,65.2,0.7,k_score,86.0,False,71.4,False,61.6,0.0,k_score,100.0,False,75.8,False,59.7,0.0,k_score,89.5,False,81.5,False,76.2,5.9,k_score,30.0,46.0,37.3,16.7,58.0
4782000000,경상북도 청도군,35.6473891,128.6509263,5.585,27.213,494.147,1.001,8.828,2.601,0.58,13.991666666666667,22.200000000000003,10.412794431793412,1426.0,21.47142857142857,21.47142857142857,17.950000000000003,15.725000000000001,22.200000000000003,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,14.6,100.0,22.6,15.7,11.0,27.4,6,50.0,False,15.0,100.0,False,42.7,False,14.6,100.0,22.6,15.7,11.0,27.4,50.0,False,25.7,False,33.4,False,0.0,100.0,47.3,11.7,22.8,88.1,100.0,25.7,False,49.4,False,100.0,100.0,23.4,8.3,6.7,27.4,100.0,25.7,False,35.0,100.0,False,54.6,False,74.1,100.0,100.0,25.9,11.0,27.4,100.0,25.7,False,58.0,False,False,False,False,False,False,False,False,100.0,False,7.4,65.6,False,42.7,11.0,ca_score,100.0,False,60.0,False,33.4,11.0,ca_score,85.6,False,63.9,False,49.4,0.0,ph_score,100.0,False,72.8,False,54.6,6.7,ca_score,88.7,False,70.3,False,58.0,11.0,ca_score,4.7,2.7,15.7,11.3,17.0
4775032000,경상북도 청송군 부남면,36.3017054,129.1185167,5.862,23.601,533.994,0.734,7.019,2.533,0.365,11.508333333333333,19.866666666666667,10.56499006868985,1101.5,19.099999999999998,19.099999999999998,15.4,13.3,19.866666666666667,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,9.2,90.6,84.6,70.2,39.0,31.2,4,75.0,False,7.0,100.0,False,62.5,False,9.2,90.6,84.6,70.2,39.0,31.2,100.0,False,100.0,False,65.6,False,4.2,100.0,32.0,47.6,94.5,93.1,100.0,100.0,False,71.4,False,100.0,100.0,16.2,36.1,27.9,31.2,100.0,100.0,False,15.0,100.0,False,67.9,False,90.7,100.0,80.6,100.0,39.0,31.2,100.0,100.0,False,80.2,False,False,False,False,False,False,False,False,100.0,False,91.3,77.5,False,62.5,9.2,available_p_score,100.0,False,79.4,False,65.6,9.2,available_p_score,79.0,False,74.4,False,71.4,4.2,ph_score,88.2,False,76.0,False,67.9,16.2,available_p_score,83.3,False,81.4,False,80.2,31.2,mg_score,30.7,46.7,66.7,33.0,73.3
5011000000,제주특별자치도 제주시,33.458889,126.369089,5.485,46.256,344.873,0.786,7.983,1.424,0.36,16.675,22.833333333333332,8.583718732153756,1019.5,22.557142857142857,22.557142857142857,19.674999999999997,16.299999999999997,22.833333333333332,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,True,measured,,False,measured,,False,measured,,69.9,8.9,12.7,47.1,20.6,90.1,5,50.0,False,7.0,100.0,False,49.9,False,69.9,8.9,12.7,47.1,20.6,90.1,100.0,False,100.0,False,56.2,False,0.0,0.0,100.0,35.8,40.0,28.7,100.0,100.0,False,50.6,False,94.7,0.0,100.0,27.9,14.5,90.1,100.0,100.0,False,15.0,100.0,False,69.7,False,53.3,0.0,56.0,100.0,20.6,90.1,100.0,100.0,False,65.0,False,False,False,False,False,False,False,False,100.0,False,0.0,69.9,False,49.9,8.9,organic_matter_score,86.8,False,68.4,False,56.2,8.9,organic_matter_score,89.5,False,66.2,False,50.6,0.0,ph_score,100.0,False,81.8,False,69.7,0.0,organic_matter_score,90.0,False,75.0,False,65.0,0.0,organic_matter_score,12.0,28.0,18.0,41.3,27.3
4155031000,경기도 안성시 보개면,37.0239266061455,127.2877656132125,6.061,22.244,313.829,,,,,13.766666666666666,22.03333333333333,10.69981591458753,737.5,21.385714285714283,21.385714285714283,17.825,15.225000000000001,22.03333333333333,False,measured,,False,measured,,False,measured,,False,missing,,False,missing,,False,missing,,False,missing,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,90.6,84.6,100.0,,,,2,100.0,False,2.0,100.0,False,95.0,True,90.6,84.6,100.0,,,,75.0,False,100.0,False,90.0,True,19.9,100.0,100.0,,,,,100.0,False,80.0,True,100.0,100.0,100.0,,,,,100.0,False,15.0,100.0,False,100.0,True,100.0,100.0,39.7,,,,,100.0,False,84.9,True,False,False,False,True,True,True,True,100.0,False,8.7,97.0,True,95.0,84.6,organic_matter_score,100.0,False,94.0,True,90.0,75.0,subsoil_texture_score,85.3,False,82.1,True,80.0,19.9,ph_score,100.0,False,100.0,True,100.0,100.0,ph_score,88.3,False,86.3,True,84.9,39.7,available_p_score,96.0,88.7,85.3,95.3,83.0
5176000000,강원특별자치도 평창군,37.5374949216551,128.4406770242452,5.916,21.697,551.789,0.82,6.149,1.843,0.375,9.333333333333334,18.116666666666667,11.072844204985401,1333.0,17.3,17.3,13.5,11.45,18.116666666666667,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,7.2,81.3,89.5,38.9,90.3,100.0,6,50.0,False,15.0,100.0,False,69.6,False,7.2,81.3,89.5,38.9,90.3,100.0,50.0,False,25.7,False,60.4,False,7.6,100.0,27.3,30.2,100.0,82.3,100.0,25.7,False,59.1,False,100.0,100.0,13.5,23.6,52.1,100.0,100.0,25.7,False,100.0,0.0,False,57.2,False,92.5,100.0,58.5,88.2,90.3,100.0,100.0,25.7,False,81.9,False,False,False,False,False,False,False,False,91.4,False,100.0,78.3,False,69.6,7.2,available_p_score,54.3,False,58.0,False,54.3,7.2,기온,73.3,False,64.8,False,59.1,7.6,ph_score,40.3,False,50.4,False,40.3,0.0,기온,78.7,False,80.6,False,78.7,25.7,기온,47.3,22.7,30.7,5.7,65.3
4150000000,경기도 이천시,37.1211258,127.6095615,5.828,18.365,407.626,,,,,12.841666666666667,21.7,11.12674569211365,1156.5,20.82857142857143,20.82857142857143,16.975,15.1,21.7,False,measured,,False,measured,,False,measured,,False,missing,,False,missing,,False,missing,,False,missing,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,32.4,35.1,80.3,,,,2,100.0,False,60.0,0.0,False,49.6,True,32.4,35.1,80.3,,,,75.0,False,0.0,False,44.6,True,2.2,89.7,93.5,,,,,0.0,False,46.4,True,100.0,89.7,54.2,,,,,0.0,False,15.0,100.0,False,68.8,True,89.4,89.7,100.0,,,,,0.0,False,69.8,True,False,False,False,True,True,True,True,100.0,False,18.5,69.8,True,49.6,0.0,slope_pct_score,100.0,False,66.8,True,44.6,0.0,slope_pct_score,83.2,False,61.1,True,46.4,0.0,slope_pct_score,100.0,False,81.3,True,68.8,0.0,slope_pct_score,87.6,False,76.9,True,69.8,0.0,slope_pct_score,11.3,10.0,11.3,38.0,36.7
4831034000,경상남도 거제시 거제면,34.8565302375252,128.5805123815934,5.425,26.863,289.887,1.289,11.507,2.285,0.39,15.408333333333333,22.433333333333334,9.493103557399717,1297.3,22.071428571428573,22.071428571428573,19.1,15.475000000000001,22.433333333333334,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,100.0,100.0,8.2,0.0,0.0,54.2,4,75.0,False,15.0,100.0,False,54.7,False,100.0,100.0,8.2,0.0,0.0,54.2,100.0,False,25.7,False,48.5,False,0.0,100.0,100.0,0.0,0.0,100.0,100.0,25.7,False,53.2,False,93.6,100.0,100.0,0.0,0.0,54.2,100.0,25.7,False,35.0,100.0,False,63.7,False,36.6,100.0,31.7,3.2,0.0,54.2,100.0,25.7,False,43.9,False,False,False,False,False,False,False,False,100.0,False,0.1,72.8,False,54.7,0.0,k_score,92.9,False,66.3,False,48.5,0.0,k_score,88.3,False,67.2,False,53.2,0.0,ph_score,100.0,False,78.2,False,63.7,0.0,k_score,89.2,False,62.0,False,43.9,0.0,ca_score,18.7,14.7,23.0,28.3,6.7
4375025000,충청북도 진천군 진천읍,36.8538590918434,127.4297729675491,5.609,25.954,226.359,0.579,5.766,1.717,1.022,12.683333333333332,21.266666666666666,10.749869625706955,1345.0,20.414285714285715,20.414285714285715,16.7,14.925,21.266666666666666,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,100.0,100.0,25.7,100.0,100.0,100.0,2,100.0,False,7.0,100.0,False,90.7,False,100.0,100.0,25.7,100.0,100.0,100.0,75.0,False,100.0,False,87.6,False,0.0,100.0,89.9,100.0,86.7,54.5,100.0,100.0,False,78.9,False,100.0,100.0,86.6,100.0,85.1,100.0,100.0,100.0,False,15.0,100.0,False,96.9,False,76.5,100.0,17.8,38.7,100.0,100.0,100.0,100.0,False,79.1,False,False,False,False,False,False,False,False,100.0,False,29.3,94.4,False,90.7,25.7,ph_score,100.0,False,92.6,False,87.6,25.7,ph_score,82.5,False,80.3,False,78.9,0.0,ph_score,100.0,False,98.1,False,96.9,85.1,ca_score,86.6,False,82.1,False,79.1,17.8,available_p_score,94.7,88.0,83.3,88.7,69.3
4183025000,경기도 양평군 양평읍,37.5089763605439,127.5129549811034,6.203,20.483,423.828,0.282,7.637,1.901,0.31,13.100000000000001,21.7,10.890780087261469,1505.0,20.885714285714283,20.885714285714283,17.125,15.225000000000001,21.7,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,28.0,69.5,100.0,93.3,25.8,100.0,2,100.0,False,7.0,100.0,False,77.1,False,28.0,69.5,100.0,93.3,25.8,100.0,75.0,False,100.0,False,74.0,False,43.1,100.0,89.9,52.7,52.6,88.3,100.0,100.0,False,78.3,False,100.0,100.0,45.0,23.9,18.6,100.0,100.0,100.0,False,15.0,100.0,False,76.4,False,100.0,100.0,100.0,7.3,25.8,100.0,100.0,100.0,False,79.1,False,False,False,False,False,False,False,False,100.0,False,17.3,86.3,False,77.1,25.8,ca_score,100.0,False,84.4,False,74.0,25.8,ca_score,83.6,False,80.4,False,78.3,43.1,ph_score,100.0,False,85.8,False,76.4,18.6,ca_score,87.6,False,82.5,False,79.1,7.3,k_score,72.7,66.7,82.0,61.3,69.3
4373025000,충청북도 옥천군 옥천읍,36.2999700454315,127.5965388033857,6.062,20.877,382.523,0.259,4.155,0.746,0.34,13.408333333333333,21.933333333333334,10.722572480802384,1353.5,21.114285714285717,21.114285714285717,17.375,15.3,21.933333333333334,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,41.1,74.4,100.0,90.7,44.4,20.3,2,100.0,False,7.0,100.0,False,71.4,False,41.1,74.4,100.0,90.7,44.4,20.3,75.0,False,100.0,False,68.2,False,20.0,100.0,100.0,45.7,22.6,5.3,100.0,100.0,False,61.7,False,100.0,100.0,81.6,21.3,80.3,20.3,100.0,100.0,False,35.0,100.0,False,78.2,False,100.0,100.0,89.3,5.9,44.4,20.3,100.0,100.0,False,70.0,False,False,False,False,False,False,False,False,100.0,False,13.0,82.8,False,71.4,20.3,mg_score,100.0,False,80.9,False,68.2,20.3,mg_score,84.2,False,70.7,False,61.7,5.3,mg_score,100.0,False,86.9,False,78.2,20.3,mg_score,88.1,False,77.2,False,70.0,5.9,k_score,51.3,52.3,38.0,62.7,38.0
4728010300,경상북도 문경시 흥덕동,36.6138889,128.2075306,5.837,20.891,291.011,0.649,8.311,2.087,0.46,,,,,,,,,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,100.0,74.5,81.6,89.7,16.5,89.3,2,100.0,False,2.0,100.0,False,81.4,False,100.0,74.5,81.6,89.7,16.5,89.3,75.0,False,100.0,False,78.3,False,2.7,100.0,100.0,86.2,32.0,100.0,100.0,100.0,False,77.6,False,100.0,100.0,100.0,62.5,11.2,89.3,100.0,100.0,False,15.0,100.0,False,84.8,False,89.7,100.0,32.0,59.5,16.5,89.3,100.0,100.0,False,73.4,False,False,False,False,False,False,False,False,,True,,,True,81.4,16.5,ca_score,,True,,True,78.3,16.5,ca_score,,True,,True,77.6,2.7,ph_score,,True,,True,84.8,11.2,ca_score,,True,,True,73.4,16.5,ca_score,81.3,73.0,80.7,76.7,48.3
1273025000,전남광주통합특별시 구례군 구례읍,35.19729,127.46091,,,,,,,,14.658333333333333,22.683333333333334,10.224076604967435,1555.8,22.014285714285712,22.014285714285712,18.575,16.075,22.683333333333334,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,missing,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,,,,,,,4,75.0,False,15.0,100.0,False,87.5,True,,,,,,,100.0,False,25.7,False,62.8,True,,,,,,,,25.7,False,25.7,True,,,,,,,,25.7,False,35.0,100.0,False,62.8,True,,,,,,,,25.7,False,25.7,True,True,True,True,True,True,True,True,100.0,False,0.7,92.5,True,87.5,75.0,subsoil_texture_score,93.5,False,75.1,True,62.8,25.7,slope_pct_score,87.1,False,50.3,True,25.7,25.7,slope_pct_score,100.0,False,77.7,True,62.8,25.7,slope_pct_score,89.7,False,51.3,True,25.7,25.7,slope_pct_score,89.7,38.0,4.0,25.3,4.0
5280034000,전북특별자치도 부안군 계화면,35.7728137124119,126.6695858352487,6.082,16.168,114.414,0.715,5.53,1.726,0.365,13.808333333333332,21.650000000000002,10.221586634829903,1369.5,21.042857142857144,21.042857142857144,17.45,14.675,21.650000000000002,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,True,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,39.9,19.4,100.0,77.2,100.0,100.0,2,100.0,False,2.0,100.0,False,79.6,False,39.9,19.4,100.0,77.2,100.0,100.0,75.0,False,100.0,False,76.4,False,22.2,77.2,31.5,53.8,66.6,55.9,100.0,100.0,False,63.4,False,100.0,77.2,25.2,39.9,94.2,100.0,100.0,100.0,False,15.0,100.0,False,81.8,False,100.0,77.2,3.6,100.0,100.0,100.0,100.0,100.0,False,85.1,False,False,False,False,False,False,False,False,100.0,False,14.3,87.8,False,79.6,19.4,organic_matter_score,100.0,False,85.8,False,76.4,19.4,organic_matter_score,84.4,False,71.8,False,63.4,22.2,ph_score,100.0,False,89.1,False,81.8,25.2,available_p_score,87.5,False,86.1,False,85.1,3.6,available_p_score,78.0,69.0,42.0,70.0,84.0
5172000000,강원특별자치도 홍천군,37.7175217709029,128.380235437699,5.667,23.702,443.877,0.857,5.814,1.722,0.37,8.191666666666666,17.383333333333333,11.620472399514522,1172.5,16.54285714285714,16.54285714285714,12.575,10.35,17.383333333333333,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,True,measured,,True,measured,,True,measured,,True,measured,,True,measured,,23.4,91.0,35.0,32.2,100.0,100.0,2,100.0,False,7.0,100.0,False,72.7,False,23.4,91.0,35.0,32.2,100.0,100.0,75.0,False,100.0,False,69.6,False,0.0,100.0,83.6,25.2,88.8,55.3,100.0,100.0,False,69.1,False,100.0,100.0,36.8,19.7,82.3,100.0,100.0,100.0,False,15.0,100.0,False,82.1,False,81.1,100.0,100.0,56.9,100.0,100.0,100.0,100.0,False,92.2,False,False,False,False,False,False,False,False,88.1,False,100.0,78.9,False,72.7,23.4,available_p_score,21.9,False,50.5,False,21.9,21.9,기온,70.2,False,69.5,False,69.1,0.0,ph_score,9.7,False,53.1,False,9.7,9.7,기온,76.7,False,86.0,False,76.7,56.9,기온,56.0,1.3,59.3,2.0,62.0
5123034000,강원특별자치도 삼척시 미로면,37.4102683358592,129.1062461994681,6.315,23.328,301.979,1.965,14.42,2.4,1.34,14.383333333333333,22.333333333333332,9.919662139896548,1099.5,21.342857142857145,21.342857142857145,17.2,15.575,22.333333333333332,False,measured,,False,measured,,False,measured,,False,measured,,True,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,False,measured,,94.4,89.6,100.0,0.0,0.0,41.1,4,75.0,False,60.0,0.0,False,50.0,False,94.4,89.6,100.0,0.0,0.0,41.1,100.0,False,0.0,False,53.1,False,78.3,100.0,100.0,0.0,0.0,100.0,100.0,0.0,False,59.8,False,100.0,100.0,100.0,0.0,0.0,41.1,100.0,0.0,False,35.0,100.0,False,60.1,False,100.0,100.0,35.4,0.0,0.0,41.1,100.0,0.0,False,47.1,False,False,False,False,False,False,False,False,100.0,False,9.3,70.0,False,50.0,0.0,k_score,100.0,False,71.9,False,53.1,0.0,k_score,83.8,False,69.4,False,59.8,0.0,k_score,100.0,False,76.1,False,60.1,0.0,k_score,89.0,False,63.9,False,47.1,0.0,k_score,13.0,21.3,33.3,18.3,8.0
